customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
C108992,Female,0,Yes,No,29,Yes,101.43,2966.86,Two year,Electronic check,No
C108993,Female,0,No,No,18,Yes,43.4,732.95,Two year,Electronic check,No
C108994,Female,1,Yes,No,17,No,118.14,1972.6,One year,Bank transfer,No
C108995,Male,0,No,No,27,Yes,87.43,2470.11,Two year,Electronic check,No
C108996,Female,1,No,No,29,Yes,34.87,1024.07,One year,Credit card,No
C108997,Male,0,Yes,No,31,Yes,50.2,1573.12,Month-to-month,Mailed check,No
C108998,Female,0,Yes,No,24,Yes,54.44,1275.25,One year,Electronic check,No
C108999,Male,0,No,No,32,Yes,45.82,1518.35,One year,Electronic check,No
C109000,Female,0,No,No,27,Yes,35.64,1022.53,One year,Electronic check,No
C109001,Male,0,No,No,17,Yes,52.75,866.5,Month-to-month,Electronic check,No
C109002,Female,0,Yes,No,23,Yes,58.58,1400.77,Month-to-month,Mailed check,No
C109003,Male,0,No,No,28,Yes,108.97,3118.15,Two year,Mailed check,No
C109004,Female,0,No,No,23,No,83.16,1809.23,One year,Mailed check,No
C109005,Male,1,No,No,23,Yes,84.95,1996.83,One year,Mailed check,No
C109006,Male,0,No,No,20,Yes,80.49,1571.59,Month-to-month,Electronic check,No
C109007,Female,0,No,Yes,13,Yes,46.12,665.84,Two year,Electronic check,No
C109008,Male,0,Yes,No,23,Yes,104.41,2361.4,One year,Electronic check,No
C109009,Female,1,Yes,Yes,24,Yes,56.97,1397.63,Month-to-month,Bank transfer,No
C109010,Female,0,No,Yes,33,Yes,59.92,1889.38,One year,Electronic check,No
C109011,Female,1,No,No,20,Yes,81.37,1683.18,One year,Bank transfer,No
C109012,Male,0,Yes,No,24,No,144.99,3483.43,Two year,Credit card,No
C109013,Male,0,No,Yes,18,Yes,53.04,1019.29,One year,Electronic check,No
C109014,Female,0,No,No,30,Yes,21.12,597.77,Two year,Bank transfer,No
C109015,Female,0,Yes,No,24,Yes,78.68,1898.98,Month-to-month,Electronic check,No
C109016,Male,1,Yes,No,27,Yes,90.52,2519.99,Month-to-month,Bank transfer,Yes
C109017,Male,0,No,No,20,Yes,56.97,1138.11,Month-to-month,Credit card,Yes
C109018,Male,1,Yes,No,23,Yes,52.19,1221.85,Month-to-month,Credit card,Yes
C109019,Female,0,Yes,No,31,Yes,31.86,1022.63,Month-to-month,Electronic check,No
C109020,Female,0,Yes,No,23,Yes,80.11,1764.93,One year,Credit card,No
C109021,Female,0,Yes,Yes,28,Yes,128.33,3567.19,One year,Mailed check,No
C109022,Female,0,No,No,25,Yes,121.37,3091.14,Two year,Credit card,No
C109023,Female,0,No,Yes,27,Yes,79.02,2031.16,Month-to-month,Credit card,No
C109024,Male,0,No,No,26,Yes,57.51,1551.16,Two year,Credit card,No
C109025,Female,0,No,Yes,26,Yes,81.46,2088.52,Month-to-month,Electronic check,No
C109026,Male,0,No,Yes,22,Yes,60.25,1428.26,One year,Mailed check,No
C109027,Male,0,Yes,No,27,Yes,50.78,1392.9,Month-to-month,Electronic check,No
C109028,Female,0,Yes,No,27,Yes,74.89,1982.0,One year,Mailed check,No
C109029,Male,0,No,No,22,Yes,108.34,2432.45,Month-to-month,Bank transfer,Yes
C109030,Female,0,No,Yes,22,Yes,64.32,1486.7,One year,Credit card,No
C109031,Male,0,Yes,No,19,No,63.97,1245.64,One year,Bank transfer,No
C109032,Female,1,Yes,Yes,31,Yes,62.06,1901.56,Month-to-month,Mailed check,No
C109033,Female,0,No,Yes,27,Yes,93.78,2603.97,Month-to-month,Mailed check,No
C109034,Male,0,Yes,Yes,22,Yes,95.56,2055.87,Two year,Bank transfer,No
C109035,Female,0,No,No,14,Yes,37.71,581.52,Two year,Mailed check,No
C109036,Male,0,Yes,Yes,21,No,64.7,1238.28,One year,Bank transfer,No
C109037,Female,0,Yes,No,24,Yes,103.19,2482.44,Month-to-month,Bank transfer,No
C109038,Female,0,No,No,35,Yes,59.96,2070.69,Month-to-month,Mailed check,No
C109039,Female,0,No,Yes,24,Yes,111.77,2613.86,Month-to-month,Mailed check,Yes
C109040,Male,0,No,No,26,Yes,90.59,2420.58,Two year,Credit card,No
C109041,Male,0,Yes,No,24,Yes,122.69,2837.2,One year,Mailed check,No
C109042,Female,0,No,No,24,Yes,60.66,1525.03,Month-to-month,Bank transfer,No
C109043,Male,0,No,No,27,Yes,91.05,2381.71,One year,Electronic check,No
C109044,Female,0,Yes,No,29,Yes,91.99,2720.38,Month-to-month,Bank transfer,No
C109045,Male,0,Yes,No,32,Yes,102.32,3235.27,Month-to-month,Electronic check,Yes
C109046,Male,0,Yes,No,29,No,80.6,2239.71,Month-to-month,Bank transfer,Yes
C109047,Female,0,No,No,22,Yes,103.4,2252.16,One year,Credit card,No
C109048,Female,1,No,Yes,27,Yes,51.08,1407.35,Two year,Mailed check,No
C109049,Female,0,Yes,No,25,No,68.33,1663.33,Month-to-month,Bank transfer,Yes
C109050,Female,0,Yes,No,28,Yes,25.36,723.09,Month-to-month,Credit card,No
C109051,Female,0,Yes,No,28,Yes,61.91,1767.97,Month-to-month,Mailed check,Yes
C109052,Male,0,No,No,29,Yes,44.47,1364.28,Month-to-month,Electronic check,No
C109053,Male,0,Yes,No,25,Yes,79.93,2001.41,Month-to-month,Mailed check,Yes
C109054,Female,0,Yes,No,26,Yes,99.58,2647.37,Two year,Mailed check,No
C109055,Female,0,No,No,31,Yes,86.94,2737.6,Month-to-month,Mailed check,Yes
C109056,Female,0,No,No,25,No,93.41,2330.63,Month-to-month,Bank transfer,No
C109057,Male,0,Yes,Yes,23,Yes,72.87,1733.37,One year,Mailed check,No
C109058,Female,0,No,No,26,Yes,65.78,1754.98,Two year,Bank transfer,No
C109059,Female,1,Yes,No,30,Yes,34.81,1036.0,Two year,Credit card,No
C109060,Male,0,No,Yes,21,Yes,18.0,413.67,One year,Electronic check,No
C109061,Male,1,No,No,19,No,24.76,484.03,Month-to-month,Bank transfer,Yes
C109062,Male,0,No,No,28,Yes,50.11,1430.48,Month-to-month,Electronic check,No
C109063,Male,0,No,Yes,19,Yes,97.37,1944.17,Month-to-month,Mailed check,No
C109064,Female,0,Yes,No,23,No,33.14,722.01,One year,Credit card,No
C109065,Male,1,No,No,22,No,45.35,1010.43,One year,Mailed check,No
C109066,Male,1,Yes,No,23,Yes,55.89,1287.0,Month-to-month,Electronic check,No
C109067,Female,0,Yes,No,25,No,108.65,2755.66,Month-to-month,Credit card,No
C109068,Female,0,No,Yes,30,Yes,68.85,2042.91,Month-to-month,Bank transfer,No
C109069,Female,0,No,No,32,Yes,74.05,2341.28,One year,Mailed check,No
C109070,Male,0,No,No,29,Yes,82.32,2384.06,Month-to-month,Credit card,No
C109071,Female,0,Yes,No,18,Yes,111.85,2037.05,Month-to-month,Bank transfer,Yes
C109072,Male,0,No,No,28,No,72.51,2007.42,Month-to-month,Bank transfer,No
C109073,Male,1,Yes,No,26,Yes,18.0,335.27,Two year,Bank transfer,No
C109074,Male,0,No,No,13,Yes,73.81,911.92,Two year,Credit card,No
C109075,Female,0,Yes,Yes,34,Yes,113.21,3919.86,Two year,Credit card,No
C109076,Male,0,Yes,No,27,Yes,89.23,2486.56,Month-to-month,Electronic check,Yes
C109077,Female,0,Yes,Yes,20,Yes,76.45,1504.19,Two year,Electronic check,No
C109078,Female,0,No,No,25,Yes,80.61,2105.12,Month-to-month,Bank transfer,Yes
C109079,Female,0,Yes,No,22,Yes,18.0,379.67,Month-to-month,Electronic check,Yes
C109080,Male,0,No,No,20,Yes,18.0,283.25,One year,Bank transfer,No
C109081,Male,0,Yes,No,21,Yes,96.82,2017.92,Month-to-month,Bank transfer,No
C109082,Male,1,Yes,No,20,Yes,108.57,2207.67,Month-to-month,Credit card,Yes
C109083,Female,0,Yes,No,27,Yes,51.12,1351.97,Month-to-month,Mailed check,Yes
C109084,Male,0,No,No,30,Yes,75.8,2304.17,Month-to-month,Credit card,No
C109085,Male,0,Yes,No,21,Yes,88.62,1874.36,Two year,Electronic check,No
C109086,Male,0,Yes,No,20,Yes,119.8,2381.68,One year,Electronic check,No
C109087,Male,0,No,No,35,Yes,67.6,2404.82,Month-to-month,Bank transfer,No
C109088,Male,0,Yes,Yes,24,Yes,92.13,2272.58,Month-to-month,Bank transfer,No
C109089,Female,0,No,No,24,Yes,129.8,3124.29,Month-to-month,Electronic check,No
C109090,Female,1,Yes,No,20,Yes,61.59,1261.29,Month-to-month,Mailed check,No
C109091,Female,0,No,Yes,19,No,71.94,1294.04,Month-to-month,Electronic check,Yes
C109092,Female,0,Yes,No,30,No,36.83,1174.48,One year,Bank transfer,No
C109093,Male,1,No,No,25,Yes,38.34,931.85,Two year,Credit card,No
C109094,Female,0,No,No,26,Yes,96.26,2459.67,Month-to-month,Mailed check,No
C109095,Male,0,No,Yes,22,Yes,105.82,2372.38,One year,Credit card,No
C109096,Female,0,No,No,20,Yes,104.91,2079.01,Month-to-month,Credit card,Yes
C109097,Female,1,No,No,24,Yes,39.01,901.53,Two year,Credit card,No
C109098,Female,0,Yes,No,16,Yes,63.83,1006.6,Month-to-month,Electronic check,Yes
C109099,Male,1,Yes,No,23,No,84.35,1879.25,Month-to-month,Credit card,No
C109100,Male,0,No,No,20,Yes,18.0,324.76,Month-to-month,Credit card,No
C109101,Female,0,No,No,22,Yes,83.71,1892.73,Month-to-month,Bank transfer,No
C109102,Male,0,Yes,No,29,No,126.41,3724.18,Month-to-month,Credit card,No
C109103,Female,0,No,No,22,Yes,104.1,2293.47,Month-to-month,Credit card,Yes
C109104,Female,0,Yes,Yes,26,Yes,18.0,434.03,One year,Bank transfer,No
C109105,Female,0,No,No,21,Yes,81.92,1741.01,One year,Mailed check,No
C109106,Male,0,No,No,24,Yes,76.48,1740.7,Month-to-month,Mailed check,No
C109107,Female,0,No,No,22,Yes,78.15,1777.85,Month-to-month,Bank transfer,No
C109108,Female,0,Yes,Yes,32,Yes,73.21,2339.24,Month-to-month,Electronic check,No
C109109,Female,0,No,No,23,Yes,60.21,1333.11,Two year,Electronic check,No
C109110,Male,0,No,No,27,Yes,18.0,560.36,One year,Mailed check,No
C109111,Female,0,Yes,No,19,Yes,79.33,1509.4,Month-to-month,Mailed check,No
C109112,Male,0,No,No,27,Yes,88.82,2376.83,Month-to-month,Credit card,No
C109113,Female,0,No,Yes,27,Yes,53.34,1542.66,One year,Credit card,No
C109114,Male,0,Yes,No,22,Yes,107.76,2344.45,Two year,Electronic check,Yes
C109115,Female,0,Yes,No,31,Yes,20.79,681.92,One year,Electronic check,No
C109116,Female,0,Yes,No,23,Yes,18.24,454.18,Month-to-month,Credit card,No
C109117,Male,0,No,Yes,24,Yes,72.55,1698.83,Two year,Bank transfer,No
C109118,Male,1,No,Yes,21,Yes,49.55,1033.57,Month-to-month,Credit card,No
C109119,Female,0,No,No,25,Yes,99.16,2466.4,Month-to-month,Bank transfer,No
C109120,Male,0,Yes,Yes,25,Yes,57.17,1340.91,Month-to-month,Electronic check,No
C109121,Female,0,No,No,20,Yes,110.74,2116.6,Two year,Credit card,No
C109122,Female,0,No,No,31,Yes,48.34,1389.75,Month-to-month,Bank transfer,Yes
C109123,Female,0,No,No,22,Yes,74.31,1612.33,Month-to-month,Bank transfer,Yes
C109124,Male,0,Yes,No,25,Yes,18.0,400.34,Month-to-month,Electronic check,Yes
C109125,Female,0,No,No,28,No,68.4,1868.61,Month-to-month,Credit card,No
C109126,Male,0,No,No,19,Yes,72.18,1350.38,Two year,Credit card,No
C109127,Female,0,Yes,Yes,25,Yes,106.29,2657.43,One year,Electronic check,Yes
C109128,Male,0,No,No,26,Yes,24.67,625.78,Month-to-month,Bank transfer,No
C109129,Male,0,No,No,30,Yes,61.51,1810.06,Two year,Bank transfer,No
C109130,Female,0,Yes,No,21,Yes,113.58,2481.73,One year,Mailed check,No
C109131,Male,0,No,No,25,Yes,117.56,2928.95,Month-to-month,Bank transfer,No
C109132,Female,0,Yes,Yes,27,Yes,44.97,1264.11,Two year,Electronic check,No
C109133,Female,0,No,No,25,Yes,49.43,1173.92,Month-to-month,Bank transfer,No
C109134,Female,0,Yes,No,21,Yes,19.01,465.97,One year,Credit card,No
C109135,Female,0,Yes,No,28,Yes,18.0,476.58,One year,Mailed check,No
C109136,Female,0,No,No,26,Yes,58.33,1656.66,One year,Mailed check,No
C109137,Male,0,No,Yes,14,Yes,50.64,643.37,Two year,Electronic check,No
C109138,Female,0,No,Yes,15,Yes,131.85,1924.4,Month-to-month,Credit card,Yes
C109139,Male,0,No,Yes,26,Yes,80.43,2081.74,Month-to-month,Mailed check,No
C109140,Male,0,No,Yes,24,Yes,63.74,1512.02,One year,Electronic check,No
C109141,Female,0,No,Yes,28,Yes,89.68,2452.41,Month-to-month,Electronic check,Yes
C109142,Male,0,No,No,26,Yes,100.85,2695.8,Month-to-month,Credit card,No
C109143,Female,0,Yes,No,19,Yes,106.41,2090.23,Month-to-month,Bank transfer,Yes
C109144,Male,0,Yes,No,28,Yes,77.79,2161.1,One year,Credit card,No
C109145,Male,0,Yes,Yes,22,Yes,69.29,1574.86,Month-to-month,Mailed check,No
C109146,Male,0,No,No,25,Yes,74.75,1939.86,Month-to-month,Mailed check,Yes
C109147,Female,0,Yes,No,25,Yes,68.25,1705.77,Two year,Bank transfer,No
C109148,Male,0,Yes,No,26,Yes,54.12,1373.64,Month-to-month,Electronic check,Yes
C109149,Female,0,Yes,No,25,Yes,101.3,2596.59,One year,Bank transfer,No
C109150,Male,0,No,No,16,Yes,64.21,1083.67,Month-to-month,Mailed check,Yes
C109151,Male,1,Yes,Yes,21,Yes,39.57,768.31,Month-to-month,Mailed check,No
C109152,Male,0,Yes,No,24,No,70.62,1765.68,Month-to-month,Mailed check,No
C109153,Male,0,No,Yes,20,Yes,91.5,1778.99,Month-to-month,Bank transfer,Yes
C109154,Female,0,No,No,19,Yes,26.32,519.03,Two year,Bank transfer,No
C109155,Female,0,Yes,No,23,Yes,61.93,1383.59,Month-to-month,Credit card,No
C109156,Male,1,No,No,17,Yes,45.94,789.18,Two year,Electronic check,Yes
C109157,Male,0,Yes,No,21,Yes,135.48,2850.86,One year,Bank transfer,No
C109158,Female,1,No,Yes,16,Yes,72.75,1275.61,Month-to-month,Mailed check,No
C109159,Female,0,Yes,No,25,Yes,116.57,2833.16,Month-to-month,Credit card,No
C109160,Female,0,No,No,22,Yes,77.32,1662.51,Two year,Electronic check,No
C109161,Female,0,No,No,29,Yes,80.0,2296.73,One year,Credit card,No
C109162,Male,0,No,No,22,Yes,68.16,1515.96,One year,Electronic check,No
C109163,Male,0,Yes,No,25,Yes,63.31,1567.15,Month-to-month,Bank transfer,No
C109164,Female,0,No,Yes,30,Yes,67.78,1923.5,Month-to-month,Bank transfer,Yes
C109165,Female,0,Yes,Yes,14,Yes,50.28,740.77,Two year,Electronic check,No
C109166,Female,0,No,Yes,31,Yes,69.67,2226.51,One year,Electronic check,No
C109167,Female,1,No,No,29,Yes,21.29,639.04,Month-to-month,Mailed check,No
C109168,Female,0,No,No,29,Yes,75.2,2157.98,Two year,Electronic check,No
C109169,Female,0,No,No,23,Yes,33.86,789.01,Month-to-month,Electronic check,No
C109170,Male,0,No,Yes,19,Yes,72.83,1322.93,Month-to-month,Bank transfer,Yes
C109171,Male,0,No,No,27,No,79.63,2203.07,One year,Electronic check,No
C109172,Male,0,Yes,Yes,31,Yes,112.51,3512.69,Month-to-month,Mailed check,No
C109173,Female,0,No,No,31,Yes,79.5,2437.83,Month-to-month,Bank transfer,No
C109174,Female,1,No,Yes,27,Yes,62.01,1678.37,One year,Bank transfer,Yes
C109175,Female,1,No,No,23,Yes,51.13,1227.56,Month-to-month,Bank transfer,No
C109176,Male,0,No,No,28,Yes,91.49,2619.94,Month-to-month,Bank transfer,Yes
C109177,Female,0,No,Yes,27,Yes,67.03,1806.09,Two year,Bank transfer,No
C109178,Female,0,No,Yes,23,Yes,47.43,1198.22,Month-to-month,Mailed check,Yes
C109179,Male,0,No,No,26,Yes,74.6,2008.0,One year,Bank transfer,No
C109180,Female,0,Yes,Yes,20,Yes,18.0,386.4,Month-to-month,Bank transfer,No
C109181,Male,0,No,No,18,Yes,72.4,1283.43,Month-to-month,Mailed check,No
C109182,Male,1,No,No,24,Yes,46.59,1099.9,Month-to-month,Credit card,Yes
C109183,Female,0,Yes,No,24,Yes,60.21,1455.07,Month-to-month,Electronic check,No
C109184,Male,0,Yes,No,24,Yes,129.83,3110.4,Month-to-month,Mailed check,No
C109185,Female,0,No,No,33,Yes,55.44,1914.54,Month-to-month,Mailed check,No
C109186,Male,0,Yes,No,21,Yes,93.7,1920.85,Month-to-month,Mailed check,No
C109187,Female,1,No,No,25,Yes,101.48,2562.29,Two year,Credit card,Yes
C109188,Male,0,No,Yes,32,Yes,95.61,2959.43,Month-to-month,Credit card,No
C109189,Female,0,No,No,19,Yes,81.13,1560.33,Two year,Mailed check,No
C109190,Male,0,No,No,30,Yes,36.77,1146.7,Two year,Mailed check,No
C109191,Male,0,No,No,30,No,50.48,1586.42,Two year,Bank transfer,No
C109192,Male,0,No,Yes,30,Yes,35.03,1021.33,Month-to-month,Credit card,Yes
C109193,Female,0,Yes,Yes,24,Yes,59.44,1390.96,Month-to-month,Bank transfer,No
C109194,Female,0,No,Yes,19,Yes,59.79,1187.18,One year,Credit card,No
C109195,Male,0,No,No,21,No,42.59,954.14,Month-to-month,Credit card,No
C109196,Female,0,No,No,28,Yes,86.42,2408.41,Two year,Credit card,No
C109197,Male,0,No,No,32,Yes,55.2,1668.43,Month-to-month,Bank transfer,No
C109198,Female,0,Yes,Yes,23,Yes,59.12,1306.82,One year,Electronic check,No
C109199,Male,0,No,Yes,25,Yes,22.93,568.63,Month-to-month,Mailed check,Yes
C109200,Female,0,No,Yes,25,Yes,72.08,1731.1,One year,Credit card,No
C109201,Male,1,Yes,No,27,Yes,67.17,1850.03,Month-to-month,Electronic check,Yes
C109202,Male,0,No,No,24,Yes,52.02,1209.85,Two year,Bank transfer,No
C109203,Male,0,No,No,18,Yes,81.43,1462.12,One year,Bank transfer,No
C109204,Male,0,No,No,31,Yes,73.57,2335.41,Month-to-month,Credit card,No
C109205,Female,0,No,Yes,23,Yes,87.63,2033.87,Two year,Mailed check,No
C109206,Male,0,Yes,No,16,No,88.98,1520.9,Month-to-month,Bank transfer,No
C109207,Female,1,No,No,24,Yes,91.45,2264.69,Month-to-month,Mailed check,No
C109208,Female,1,Yes,Yes,24,Yes,120.06,2829.5,Month-to-month,Credit card,Yes
C109209,Male,0,No,Yes,31,Yes,73.86,2319.31,Month-to-month,Mailed check,Yes
C109210,Female,0,No,No,22,Yes,41.62,923.29,One year,Mailed check,No
C109211,Female,1,No,Yes,20,No,57.1,1201.36,Month-to-month,Bank transfer,No
C109212,Female,0,No,No,16,Yes,57.9,952.57,Two year,Mailed check,No
C109213,Male,1,Yes,No,24,Yes,42.41,992.85,Month-to-month,Electronic check,No
C109214,Female,0,No,No,34,Yes,18.0,635.8,Month-to-month,Mailed check,No
C109215,Female,0,No,No,20,Yes,76.94,1520.35,One year,Mailed check,No
C109216,Male,0,No,Yes,26,Yes,71.01,1813.95,Two year,Credit card,No
C109217,Male,0,Yes,Yes,27,Yes,127.42,3434.77,Two year,Mailed check,Yes
C109218,Female,0,No,No,20,Yes,125.51,2522.64,Month-to-month,Bank transfer,Yes
C109219,Male,0,No,No,19,Yes,90.39,1782.42,Month-to-month,Credit card,Yes
C109220,Female,0,No,No,26,Yes,86.88,2234.05,Two year,Electronic check,No
C109221,Female,1,No,No,27,Yes,45.11,1122.14,Month-to-month,Electronic check,No
C109222,Female,0,Yes,No,26,No,75.66,1957.31,Month-to-month,Mailed check,Yes
C109223,Male,0,No,Yes,31,Yes,66.5,2074.32,One year,Mailed check,No
C109224,Female,0,No,No,15,Yes,74.37,1124.67,Month-to-month,Mailed check,No
C109225,Male,0,Yes,No,20,Yes,46.93,925.91,Month-to-month,Electronic check,Yes
C109226,Male,0,No,No,23,Yes,82.57,1946.59,One year,Electronic check,No
C109227,Female,0,No,No,23,Yes,28.92,680.78,One year,Bank transfer,No
C109228,Male,0,Yes,Yes,18,Yes,161.06,2929.23,Two year,Credit card,No
C109229,Male,0,Yes,Yes,19,Yes,113.41,2062.94,One year,Bank transfer,Yes
C109230,Male,0,Yes,No,16,Yes,109.82,1748.44,One year,Credit card,No
C109231,Male,0,Yes,No,12,Yes,31.74,373.92,Month-to-month,Electronic check,No
C109232,Male,0,Yes,No,22,Yes,21.38,554.56,Month-to-month,Electronic check,No
C109233,Female,1,Yes,No,21,Yes,78.24,1637.73,Month-to-month,Mailed check,Yes
C109234,Male,1,Yes,No,18,Yes,60.87,1062.65,Month-to-month,Electronic check,No
C109235,Female,1,No,Yes,22,Yes,125.43,2723.52,Two year,Mailed check,Yes
C109236,Female,1,No,No,25,Yes,88.83,2269.71,Month-to-month,Mailed check,Yes
C109237,Female,0,Yes,Yes,23,Yes,68.76,1552.46,One year,Electronic check,No
C109238,Female,0,No,No,23,Yes,114.4,2588.55,Two year,Bank transfer,Yes
C109239,Female,0,No,No,29,Yes,75.46,2234.18,Month-to-month,Bank transfer,Yes
C109240,Female,0,No,Yes,19,Yes,76.87,1480.13,Two year,Mailed check,No
C109241,Male,1,No,No,27,Yes,101.26,2722.21,Two year,Credit card,No
C109242,Male,1,No,No,25,Yes,49.68,1175.62,One year,Credit card,No
C109243,Male,0,Yes,Yes,28,No,100.56,2843.39,One year,Credit card,No
C109244,Female,0,Yes,No,29,Yes,86.98,2563.77,Month-to-month,Electronic check,No
C109245,Male,0,No,Yes,29,Yes,42.38,1181.36,Two year,Bank transfer,No
C109246,Male,0,No,No,29,Yes,128.74,3751.7,One year,Mailed check,No
C109247,Male,0,No,Yes,24,Yes,56.28,1345.69,Month-to-month,Mailed check,No
C109248,Female,0,Yes,No,28,Yes,20.97,542.96,Month-to-month,Electronic check,Yes
C109249,Male,1,No,No,22,Yes,46.67,1004.53,One year,Credit card,No
C109250,Female,0,No,No,26,Yes,38.93,1009.83,Month-to-month,Credit card,No
C109251,Male,1,No,No,30,Yes,75.87,2210.18,One year,Electronic check,No
C109252,Female,0,Yes,Yes,16,Yes,118.68,1927.42,Month-to-month,Electronic check,Yes
C109253,Female,0,No,Yes,26,Yes,77.46,1978.44,One year,Mailed check,No
C109254,Female,0,No,No,31,Yes,117.58,3611.46,One year,Bank transfer,No
C109255,Male,1,No,No,22,Yes,102.0,2269.28,Month-to-month,Bank transfer,No
C109256,Male,0,No,No,32,No,18.0,553.36,Month-to-month,Bank transfer,Yes
C109257,Female,1,Yes,No,23,Yes,96.98,2219.76,One year,Credit card,No
C109258,Male,0,No,No,20,Yes,52.57,1046.12,Month-to-month,Mailed check,Yes
C109259,Female,0,Yes,No,17,Yes,85.38,1412.7,Month-to-month,Mailed check,No
C109260,Female,0,No,Yes,23,Yes,68.26,1544.08,Month-to-month,Electronic check,No
C109261,Male,0,Yes,Yes,20,Yes,153.58,3070.71,Month-to-month,Electronic check,No
C109262,Male,0,No,No,30,Yes,83.08,2491.63,Month-to-month,Mailed check,No
C109263,Male,0,No,No,33,Yes,87.51,2914.18,Month-to-month,Mailed check,No
C109264,Female,0,No,Yes,21,Yes,102.35,2177.91,One year,Electronic check,No
C109265,Female,0,No,Yes,21,No,25.33,592.86,Month-to-month,Bank transfer,No
C109266,Male,1,No,No,25,No,102.5,2487.18,Month-to-month,Credit card,Yes
C109267,Female,0,No,Yes,23,No,63.53,1506.84,One year,Bank transfer,No
C109268,Male,1,Yes,No,27,Yes,49.26,1312.99,One year,Bank transfer,No
C109269,Female,0,Yes,Yes,23,Yes,94.6,2208.71,Month-to-month,Credit card,Yes
C109270,Male,0,No,Yes,29,Yes,25.35,752.12,Two year,Electronic check,No
C109271,Male,0,Yes,No,20,Yes,98.17,1934.54,Month-to-month,Credit card,No
C109272,Female,0,No,No,24,Yes,65.28,1642.73,Month-to-month,Bank transfer,Yes
C109273,Male,0,Yes,No,25,Yes,67.0,1713.06,Two year,Mailed check,No
C109274,Male,0,No,No,25,Yes,18.0,471.04,One year,Mailed check,No
C109275,Female,0,No,Yes,21,No,97.01,2146.71,One year,Electronic check,No
C109276,Male,0,No,No,20,Yes,77.43,1499.89,Two year,Credit card,No
C109277,Female,0,Yes,Yes,23,Yes,55.98,1288.79,One year,Bank transfer,No
C109278,Male,0,Yes,No,21,Yes,42.18,913.89,Two year,Mailed check,No
C109279,Female,0,Yes,No,21,Yes,93.45,1909.1,Month-to-month,Electronic check,No
C109280,Male,1,Yes,Yes,33,Yes,80.45,2621.65,One year,Bank transfer,No
C109281,Male,0,No,Yes,23,Yes,70.16,1663.51,One year,Mailed check,No
C109282,Male,0,No,No,25,Yes,40.35,983.93,Month-to-month,Bank transfer,No
C109283,Male,0,Yes,No,19,Yes,79.08,1546.11,Two year,Electronic check,No
C109284,Female,0,No,No,22,Yes,77.3,1669.12,Two year,Mailed check,No
C109285,Female,0,No,Yes,25,Yes,109.48,2838.0,Two year,Electronic check,No
C109286,Female,0,Yes,No,14,No,34.08,359.99,Month-to-month,Mailed check,No
C109287,Female,1,No,Yes,25,Yes,48.53,1263.68,Month-to-month,Mailed check,Yes
C109288,Female,0,Yes,Yes,29,Yes,128.31,3733.53,Month-to-month,Mailed check,Yes
C109289,Female,0,No,No,25,Yes,75.75,1817.22,Two year,Bank transfer,No
C109290,Female,0,No,No,19,Yes,77.58,1462.87,Month-to-month,Electronic check,Yes
C109291,Male,0,Yes,No,24,Yes,98.98,2279.19,Month-to-month,Electronic check,No
C109292,Male,0,No,No,20,Yes,124.37,2505.02,Two year,Bank transfer,No
C109293,Male,0,No,No,34,Yes,35.14,1164.92,One year,Electronic check,No
C109294,Male,0,Yes,No,29,Yes,135.46,3830.85,One year,Bank transfer,No
C109295,Female,0,No,No,24,Yes,68.69,1656.84,One year,Mailed check,No
C109296,Female,0,No,No,37,Yes,77.92,2890.28,Month-to-month,Bank transfer,No
C109297,Female,0,No,No,24,Yes,71.8,1828.55,Month-to-month,Credit card,No
C109298,Male,0,No,No,12,Yes,114.93,1420.56,Two year,Bank transfer,No
C109299,Female,0,No,No,27,Yes,98.75,2546.88,Two year,Bank transfer,No
C109300,Male,0,No,No,20,Yes,65.65,1286.58,Month-to-month,Credit card,Yes
C109301,Female,0,No,Yes,31,Yes,36.19,1177.13,Month-to-month,Mailed check,No
C109302,Female,0,No,Yes,21,Yes,62.71,1235.57,Two year,Mailed check,No
C109303,Female,0,Yes,No,26,Yes,29.88,738.3,Two year,Bank transfer,No
C109304,Female,0,No,No,22,Yes,96.73,2128.15,One year,Mailed check,No
C109305,Male,0,Yes,No,26,Yes,49.65,1264.5,Month-to-month,Credit card,No
C109306,Male,0,Yes,Yes,23,Yes,66.93,1618.95,Month-to-month,Mailed check,No
C109307,Female,0,No,No,20,Yes,105.19,2112.96,One year,Mailed check,No
C109308,Male,0,No,Yes,24,Yes,94.21,2262.71,Month-to-month,Mailed check,No
C109309,Female,0,No,No,12,Yes,81.5,932.16,One year,Bank transfer,No
C109310,Female,0,No,Yes,24,Yes,46.13,1052.0,Month-to-month,Mailed check,No
C109311,Female,0,No,No,18,Yes,84.56,1527.28,Month-to-month,Credit card,Yes
C109312,Female,0,No,Yes,15,Yes,46.14,688.09,One year,Electronic check,No
C109313,Male,0,Yes,No,30,Yes,84.83,2484.04,Month-to-month,Electronic check,No
C109314,Female,0,Yes,No,28,Yes,30.79,873.82,Two year,Bank transfer,No
C109315,Female,0,Yes,No,21,Yes,106.22,2233.49,Month-to-month,Mailed check,Yes
C109316,Male,0,No,Yes,26,Yes,75.99,1960.33,Month-to-month,Mailed check,No
